"","online_order","reservations","ratings","votes","two_meal_cost","city","phone_count","favorite_count","menu_listed","grouped_cuisine_Asian","grouped_cuisine_Drinks","grouped_cuisine_European","grouped_cuisine_Western","grouped_cuisine_Vegetarian","grouped_cuisine_Other","grouped_cuisine_Eastern_Indian","grouped_cuisine_Middle_East","grouped_cuisine_North_Indian","grouped_cuisine_Souhtern_Indian","grouped_cuisine_Western_Indian","restaurant_type_Cafe_Tea","restaurant_type_Dessert_Parlor","restaurant_type_Fine_Dining","restaurant_type_Quick_Bites","restaurant_type_Bar","restaurant_type_Delivery","food_list_type_Unkown","food_list_type_Sheet_Shop","food_list_type_Takeaway","food_list_type_Bars"
"15631",1,0,3.8,30,400,"Bannerghatta Road",2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"15632",1,0,3.8,30,400,"Basavanagudi",2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"15633",1,0,3.8,30,400,"BTM",2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"15634",1,0,3.8,30,400,"Jayanagar",2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"15635",1,0,3.8,30,400,"Jayanagar",2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"15636",1,0,3.8,30,400,"JP Nagar",2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"15637",1,0,3.8,30,400,"JP Nagar",2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"15638",1,0,3.8,30,400,"Koramangala 5th Block",2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"15639",1,0,3.8,30,400,"Koramangala 7th Block",2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"15640",0,1,3.8,108,1400,"Brigade Road",2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
"15641",0,1,3.8,108,1400,"Church Street",2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
"15642",0,1,3.8,108,1400,"Indiranagar",2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
"15643",1,0,4,624,450,"Church Street",2,7,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"15644",1,0,4,629,450,"Lavelle Road",2,7,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"15645",1,0,4,629,450,"Malleshwaram",2,7,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
"15646",1,0,3.9,44,500,"BTM",2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15647",1,0,3.9,44,500,"Jayanagar",2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15648",1,0,3.9,44,500,"Koramangala 4th Block",2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15649",1,0,3.9,44,500,"Koramangala 5th Block",2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15650",1,0,3.9,44,500,"Koramangala 7th Block",2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15651",1,0,3.8,90,500,"Whitefield",2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15652",1,0,3.8,106,350,"Bannerghatta Road",2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"15653",1,0,3.8,106,350,"Jayanagar",2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"15654",1,1,3.9,487,800,"Whitefield",2,7,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15655",1,0,3.8,99,450,"Brookefield",2,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15656",1,0,3.8,99,450,"Whitefield",2,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15657",1,0,3.9,132,230,"Koramangala 7th Block",2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"15658",1,0,4,128,230,"Bannerghatta Road",2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"15659",1,0,4,128,230,"BTM",2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"15660",1,0,4,131,230,"Koramangala 4th Block",2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"15661",1,0,4,138,250,"BTM",2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"15662",1,0,3.9,139,300,"Old Airport Road",2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15663",1,0,3.8,124,400,"Banashankari",2,3,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15664",1,0,3.9,124,400,"JP Nagar",2,3,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15665",1,0,3.8,61,200,"Kalyan Nagar",2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15666",1,0,3.8,61,200,"Kammanahalli",2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15667",1,0,3.8,75,350,"Rajajinagar",2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"15668",1,0,3.9,89,500,"Malleshwaram",2,3,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"15669",1,0,4,211,400,"Koramangala 4th Block",2,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15670",1,0,4,212,400,"Koramangala 7th Block",2,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15671",1,0,3.8,35,250,"Rajajinagar",2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"15672",1,0,3.9,213,400,"BTM",2,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15673",1,0,3.9,213,400,"Koramangala 4th Block",2,7,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15674",1,0,3.9,213,400,"Koramangala 6th Block",2,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15675",1,0,3.9,213,400,"Koramangala 7th Block",2,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15676",1,0,3.8,78,250,"Rajajinagar",2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"15677",1,0,3.8,120,450,"Whitefield",2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15678",0,1,4,173,1300,"Church Street",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15679",0,1,4,178,1300,"Lavelle Road",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15680",1,0,3.9,750,500,"Banashankari",2,7,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15681",1,0,3.9,750,500,"Basavanagudi",2,7,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15682",1,0,3.9,753,500,"Jayanagar",2,7,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15683",1,0,4,132,400,"Whitefield",2,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15684",1,0,3.8,61,400,"Frazer Town",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15685",1,0,3.8,61,400,"Indiranagar",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15686",1,0,3.8,61,400,"Indiranagar",2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15687",1,0,3.8,62,400,"MG Road",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15688",1,0,3.8,62,400,"Old Airport Road",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15689",1,0,4,197,300,"Bannerghatta Road",2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15690",1,0,4,201,300,"Koramangala 6th Block",2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15691",0,0,4,1047,450,"Banashankari",2,7,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15692",0,0,4,1047,450,"Basavanagudi",2,7,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15693",0,0,4,1048,450,"Jayanagar",2,7,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15694",0,0,4,1050,450,"Jayanagar",2,7,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15695",1,0,4,124,300,"Malleshwaram",2,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15696",0,0,3.8,16,400,"New BEL Road",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"15697",1,0,4,223,700,"Marathahalli",2,4,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15698",1,0,3.9,187,600,"BTM",2,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
"15699",1,0,3.9,187,600,"BTM",2,5,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
"15700",1,0,3.9,187,600,"Jayanagar",2,5,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
"15701",1,0,3.9,189,600,"Koramangala 4th Block",2,5,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
"15702",1,0,3.9,193,600,"Koramangala 5th Block",2,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
"15703",1,0,3.9,193,600,"Koramangala 6th Block",2,5,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
"15704",1,0,3.9,195,600,"Koramangala 6th Block",2,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
"15705",1,0,4,197,600,"Koramangala 7th Block",2,5,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
"15706",1,0,4,269,450,"HSR",1,7,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15707",1,0,4,270,450,"Koramangala 5th Block",1,7,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15708",1,0,4,270,450,"Koramangala 6th Block",1,7,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15709",1,0,4,270,450,"Koramangala 7th Block",1,7,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15710",0,0,4,193,500,"Bannerghatta Road",2,7,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15711",0,0,4,193,500,"BTM",2,7,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15712",0,0,4,194,500,"JP Nagar",2,7,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15713",1,0,3.8,71,1000,"Koramangala 4th Block",2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"15714",1,0,3.8,71,1000,"Koramangala 5th Block",2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"15715",1,0,3.8,71,1000,"Koramangala 6th Block",2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"15716",1,0,3.8,72,1000,"Koramangala 6th Block",2,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"15717",1,0,3.8,73,1000,"Koramangala 7th Block",2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"15718",1,0,3.9,68,1000,"BTM",2,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"15719",1,0,3.9,68,1000,"BTM",2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"15720",1,0,3.9,68,1000,"Jayanagar",2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"15721",1,0,3.9,68,1000,"JP Nagar",2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"15722",1,0,3.9,71,1000,"Jayanagar",2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"15723",1,0,3.9,71,1000,"Koramangala 4th Block",2,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"15724",1,0,3.8,24,350,"Lavelle Road",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"15725",1,0,3.8,24,350,"MG Road",2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"15726",1,0,3.8,24,350,"Residency Road",2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"15727",1,0,4,67,300,"Residency Road",2,7,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15728",1,0,3.8,75,200,"Banashankari",2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15729",1,0,3.8,75,200,"Basavanagudi",2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15730",1,0,4,159,400,"Electronic City",2,4,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15731",1,0,4,72,200,"Sarjapur Road",2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"15732",1,0,3.8,578,900,"JP Nagar",2,7,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15733",1,0,3.8,579,900,"Jayanagar",2,7,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15734",0,0,3.9,89,300,"HSR",2,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15735",0,0,3.9,284,450,"Basavanagudi",2,7,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15736",1,1,4,667,700,"Kalyan Nagar",2,7,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15737",1,1,4,667,700,"Kalyan Nagar",2,7,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15738",1,0,4,152,600,"Lavelle Road",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15739",1,0,4,152,600,"Malleshwaram",2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15740",1,0,4,152,600,"Residency Road",2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15741",0,0,3.8,38,300,"Frazer Town",2,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15742",0,0,3.8,38,300,"Lavelle Road",2,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15743",0,0,3.8,38,300,"MG Road",2,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15744",0,0,3.8,38,300,"Residency Road",2,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15745",1,0,3.9,87,500,"Brigade Road",2,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15746",1,0,3.9,87,500,"Church Street",2,2,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15747",1,0,3.9,87,500,"Frazer Town",2,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15748",1,0,3.9,87,500,"Frazer Town",2,2,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15749",1,0,3.9,87,500,"MG Road",2,2,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15750",1,0,3.9,87,500,"Residency Road",2,2,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15751",1,0,3.9,88,500,"MG Road",2,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15752",1,0,3.9,76,300,"Koramangala 7th Block",2,7,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15753",1,0,4,76,300,"BTM",2,7,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15754",1,0,4,76,300,"Jayanagar",2,7,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15755",1,0,4,76,300,"Koramangala 4th Block",2,7,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15756",1,0,4,76,300,"Koramangala 5th Block",2,7,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15757",1,0,4,76,300,"Koramangala 7th Block",2,7,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15758",1,0,4,137,250,"BTM",2,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15759",1,0,4,138,250,"Koramangala 4th Block",2,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15760",1,0,4,138,250,"Koramangala 5th Block",2,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15761",1,0,4,138,250,"Koramangala 5th Block",2,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15762",1,0,4,138,250,"Koramangala 7th Block",2,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15763",1,0,3.8,30,300,"Bannerghatta Road",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15764",1,0,3.8,31,300,"BTM",2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15765",1,0,3.8,31,300,"JP Nagar",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15766",1,0,3.8,50,350,"MG Road",2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15767",1,0,3.8,50,350,"Residency Road",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15768",1,0,3.8,337,800,"BTM",2,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15769",1,0,3.8,338,800,"JP Nagar",2,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15770",1,0,3.8,339,800,"Jayanagar",2,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15771",1,0,3.8,339,800,"Koramangala 4th Block",2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15772",1,0,3.8,340,800,"Koramangala 6th Block",2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15773",1,0,3.8,341,800,"Koramangala 7th Block",2,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15774",0,0,3.8,23,300,"Bannerghatta Road",2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"15775",1,0,3.8,69,400,"Marathahalli",2,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15776",1,0,3.8,69,400,"Marathahalli",2,6,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15777",1,0,3.8,71,400,"Sarjapur Road",2,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"15778",0,0,4,212,250,"Malleshwaram",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15779",0,0,4,212,250,"Rajajinagar",2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"15780",1,0,3.8,162,300,"New BEL Road",2,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15781",1,1,3.9,533,900,"BTM",2,7,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"15782",1,1,3.9,533,900,"HSR",2,7,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"15783",1,1,3.9,535,900,"Koramangala 4th Block",2,7,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"15784",0,0,4,246,1200,"Bellandur",0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"15785",1,0,4,239,200,"Brookefield",2,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15786",1,0,4,244,200,"Marathahalli",2,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15787",1,0,4,326,200,"BTM",2,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"15788",1,0,4,326,200,"HSR",2,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"15789",1,0,4,326,200,"Koramangala 4th Block",2,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"15790",1,0,4,326,200,"Koramangala 5th Block",2,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"15791",1,0,4,426,150,"Electronic City",2,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15792",1,0,4,427,150,"Electronic City",2,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15793",1,0,3.9,190,600,"Frazer Town",2,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"15794",1,0,3.9,190,600,"Kalyan Nagar",2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"15795",1,0,3.9,190,600,"Kalyan Nagar",2,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"15796",1,0,3.9,190,600,"Kammanahalli",2,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"15797",1,0,3.9,197,600,"Kammanahalli",2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"15798",0,0,3.8,29,800,"Koramangala 4th Block",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
"15799",0,0,3.8,29,800,"Koramangala 6th Block",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
"15800",0,0,3.8,29,800,"Koramangala 7th Block",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
"15801",1,0,4,140,550,"Jayanagar",2,7,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
"15802",1,0,4,141,550,"Jayanagar",2,7,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15803",1,0,4,141,550,"Koramangala 7th Block",2,7,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15804",1,0,4,141,550,"Residency Road",2,7,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15805",1,0,4,142,550,"Jayanagar",2,7,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"15806",1,0,3.8,918,800,"Banashankari",2,7,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0
"15807",1,0,3.8,918,800,"Basavanagudi",2,7,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"15808",1,0,3.8,924,800,"Jayanagar",2,7,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"15809",1,0,3.8,53,250,"Basavanagudi",1,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15810",1,0,3.8,55,250,"Jayanagar",1,5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15811",1,0,3.9,104,200,"Jayanagar",2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15812",1,0,3.9,105,200,"Lavelle Road",2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15813",1,0,3.9,105,200,"Residency Road",2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15814",1,0,4,132,200,"Banashankari",2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15815",1,0,4,133,200,"Basavanagudi",2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"15816",1,0,3.8,75,200,"Jayanagar",2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"15817",1,0,3.8,75,200,"Koramangala 4th Block",2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"15818",1,0,3.8,75,200,"Koramangala 6th Block",2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"15819",1,0,3.8,75,200,"Koramangala 6th Block",2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
